"Country or Area Code";"Year";"Sex Code";"Code of City";"Value";"Value Footnotes"
"840";"2012";"0";"047460";"160306";"140,141"
"840";"2012";"0";"047480";"159789";"140,141"
"840";"2012";"0";"047490";"115687";"140,141"
"840";"2012";"0";"047500";"1547607";"140,141"
"840";"2012";"0";"047510";"1488750";"140,141"
"840";"2012";"0";"047520";"306211";"140,141"
"840";"2012";"0";"047530";"272068";"140,141"
"840";"2012";"0";"047540";"150812";"140,141"
"840";"2012";"0";"047550";"102984";"140,141"
"840";"2012";"0";"047560";"168716";"140,141"
"840";"2012";"0";"047580";"603106";"140,141"
"840";"2012";"0";"047600";"178432";"140,141"
"840";"2012";"0";"047610";"115919";"140,141"
"840";"2012";"0";"047620";"107772";"140,141"
"840";"2012";"0";"047640";"423179";"140,141"
"840";"2012";"0";"047650";"170746";"140,141"
"840";"2012";"0";"047680";"231027";"140,141"
"840";"2012";"0";"047683";"101740";"140,141"
"840";"2012";"0";"047685";"103297";"140,141"
"840";"2012";"0";"047700";"106516";"140,141"
"840";"2012";"0";"047710";"210309";"140,141"
"840";"2012";"0";"047720";"313673";"140,141"
"840";"2012";"0";"047740";"108992";"140,141"
"840";"2012";"0";"047750";"210532";"140,141"
"840";"2012";"0";"047760";"150843";"140,141"
"840";"2012";"0";"047780";"124519";"140,141"
"840";"2012";"0";"047785";"106573";"140,141"
"840";"2012";"0";"047790";"475516";"140,141"
"840";"2012";"0";"047810";"157429";"140,141"
"840";"2012";"0";"047820";"154484";"140,141"
"840";"2012";"0";"047830";"189314";"140,141"
"840";"2012";"0";"047850";"1382951";"140,141"
"840";"2012";"0";"047860";"213295";"140,141"
"840";"2012";"0";"047870";"107734";"140,141"
"840";"2012";"0";"047880";"1338348";"140,141"
"840";"2012";"0";"047890";"825863";"140,141"
"840";"2012";"0";"047900";"982765";"140,141"
"840";"2012";"0";"047930";"330920";"140,141"
"840";"2012";"0";"047950";"119311";"140,141"
"840";"2012";"0";"047960";"179013";"140,141"
"840";"2012";"0";"047975";"101459";"140,141"
"840";"2012";"0";"047980";"170685";"140,141"
"840";"2012";"0";"048000";"142022";"140,141"
"840";"2012";"0";"048010";"223514";"140,141"
"840";"2012";"0";"048030";"634535";"140,141"
"840";"2012";"0";"048070";"201867";"140,141"
"840";"2012";"0";"048080";"125793";"140,141"
"840";"2012";"0";"048100";"159908";"140,141"
"840";"2012";"0";"048110";"100800";"140,141"
"840";"2012";"0";"048120";"209525";"140,141"
"840";"2012";"0";"048130";"117126";"140,141"
"840";"2012";"0";"048140";"153552";"140,141"
"840";"2012";"0";"048150";"162191";"140,141"
"840";"2012";"0";"048190";"318172";"140,141"
"840";"2012";"0";"048200";"290770";"140,141"
"840";"2012";"0";"048210";"246541";"140,141"
"840";"2012";"0";"048220";"125109";"140,141"
"840";"2012";"0";"048240";"130410";"140,141"
"840";"2012";"0";"048260";"297984";"140,141"
"840";"2012";"0";"048280";"146197";"140,141"
"840";"2012";"0";"048287";"121287";"140,141"
"840";"2012";"0";"048290";"144170";"140,141"
"840";"2012";"0";"048300";"202010";"140,141"
"840";"2012";"0";"048310";"186971";"140,141"
"840";"2012";"0";"048320";"347645";"140,141"
"840";"2012";"0";"048325";"105208";"140,141"
"840";"2012";"0";"048330";"166842";"140,141"
"840";"2012";"0";"048360";"124140";"140,141"
"840";"2012";"0";"048370";"128412";"140,141"
"840";"2012";"0";"048380";"284012";"140,141"
"840";"2012";"0";"048390";"127939";"140,141"
"840";"2012";"0";"048400";"147027";"140,141"
"840";"2012";"0";"048410";"524295";"140,141"
"840";"2012";"0";"048420";"393987";"140,141"
"840";"2012";"0";"048460";"117796";"140,141"
"840";"2012";"0";"048470";"165489";"140,141"
"840";"2012";"0";"048472";"120336";"140,141"
"840";"2012";"0";"048480";"447021";"140,141"
"840";"2012";"0";"048490";"127081";"140,141"
"840";"2012";"0";"048500";"127018";"140,141"
"840";"2012";"0";"048510";"134141";"140,141"
"840";"2012";"0";"048520";"632323";"140,141"
"840";"2012";"0";"048530";"109915";"140,141"
"840";"2012";"0";"048560";"107440";"140,141"
"840";"2012";"0";"048562";"108383";"140,141"
"840";"2012";"0";"048570";"101903";"140,141"
"840";"2012";"0";"048580";"132434";"140,141"
"840";"2012";"0";"048590";"109169";"140,141"
"840";"2012";"0";"048620";"385577";"140,141"
"840";"2012";"0";"048630";"104552";"140,141"
"840";"2012";"0";"048650";"109922";"140,141"
"840";"2012";"0";"048660";"234349";"140,141"
"840";"2012";"0";"048670";"182669";"140,141"
"840";"2012";"0";"048690";"198449";"140,141"
"840";"2010";"0";"044810";"117063";"141,142"
"840";"2010";"0";"044820";"199110";"141,142"
"840";"2010";"0";"044850";"545852";"141,142"
"840";"2010";"0";"044870";"139966";"141,142"
"840";"2010";"0";"044880";"118032";"141,142"
"840";"2010";"0";"044900";"190695";"141,142"
"840";"2010";"0";"044910";"336265";"141,142"
"840";"2010";"0";"044920";"291826";"141,142,143"
"840";"2010";"0";"044930";"113934";"141,142"
"840";"2010";"0";"044950";"102372";"141,142"
"840";"2010";"0";"044970";"365438";"141,142"
"840";"2010";"0";"044980";"207627";"141,142"
"840";"2010";"0";"044990";"106433";"141,142"
"840";"2010";"0";"045010";"115452";"141,142,144"
"840";"2010";"0";"045020";"420003";"141,142"
"840";"2010";"0";"045030";"195844";"141,142,145"
"840";"2010";"0";"045040";"325078";"141,142"
"840";"2010";"0";"045050";"197899";"141,142"
"840";"2010";"0";"045060";"790390";"141,142"
"840";"2010";"0";"045070";"347483";"141,142"
"840";"2010";"0";"045080";"620961";"141,142"
"840";"2010";"0";"045100";"229493";"141,142"
"840";"2010";"0";"045110";"118296";"141,142"
"840";"2010";"0";"045120";"122363";"141,142"
"840";"2010";"0";"045150";"112580";"141,142"
"840";"2010";"0";"045160";"104170";"141,142"
"840";"2010";"0";"045190";"212237";"141,142"
"840";"2010";"0";"045220";"205671";"141,142"
"840";"2010";"0";"045230";"617594";"141,142"
"840";"2010";"0";"045233";"103483";"141,142,146"
"840";"2010";"0";"045240";"144229";"141,142"
"840";"2010";"0";"045250";"175023";"141,142"
"840";"2010";"0";"045270";"261310";"141,142"
"840";"2010";"0";"045280";"103340";"141,142"
"840";"2010";"0";"045295";"105328";"141,142"
"840";"2010";"0";"045300";"105162";"141,142"
"840";"2010";"0";"045320";"154305";"141,142"
"840";"2010";"0";"045330";"119097";"141,142"
"840";"2010";"0";"045340";"135234";"141,142"
"840";"2010";"0";"045350";"126326";"141,142"
"840";"2010";"0";"045355";"100377";"141,142"
"840";"2010";"0";"045370";"236123";"141,142"
"840";"2010";"0";"045380";"120083";"141,142"
"840";"2010";"0";"045400";"731424";"141,142"
"840";"2010";"0";"045420";"167674";"141,142"
"840";"2010";"0";"045430";"222209";"141,142"
"840";"2010";"0";"045440";"2695598";"141,142"
"840";"2010";"0";"045460";"243916";"141,142"
"840";"2010";"0";"045470";"296943";"141,142"
"840";"2010";"0";"045480";"132929";"141,142"
"840";"2010";"0";"045490";"107685";"141,142"
"840";"2010";"0";"045500";"396815";"141,142"
"840";"2010";"0";"045510";"416427";"141,142"
"840";"2010";"0";"045520";"108500";"141,142"
"840";"2010";"0";"045530";"129272";"141,142"
"840";"2010";"0";"045540";"189885";"141,142"
"840";"2010";"0";"045550";"787033";"141,142"
"840";"2010";"0";"045560";"122067";"141,142"
"840";"2010";"0";"045570";"121096";"141,142"
"840";"2010";"0";"045580";"152374";"141,142"
"840";"2010";"0";"045590";"305215";"141,142"
"840";"2010";"0";"045600";"109960";"141,142"
"840";"2010";"0";"045620";"1197816";"141,142"
"840";"2010";"0";"045630";"101123";"141,142"
"840";"2010";"0";"045660";"141527";"141,142"
"840";"2010";"0";"045700";"113383";"141,142"
"840";"2010";"0";"045710";"600158";"141,142"
"840";"2010";"0";"045720";"203433";"141,142"
"840";"2010";"0";"045730";"713777";"141,142"
"840";"2010";"0";"045760";"111772";"141,142"
"840";"2010";"0";"045780";"228330";"141,142"
"840";"2010";"0";"045785";"126496";"141,142,146"
"840";"2010";"0";"045800";"113475";"141,142"
"840";"2010";"0";"045810";"649121";"141,142"
"840";"2010";"0";"045812";"108188";"141,142"
"840";"2010";"0";"045820";"124969";"141,142"
"840";"2010";"0";"045830";"153015";"141,142"
"840";"2010";"0";"045845";"108481";"141,142,146"
"840";"2010";"0";"045850";"101786";"141,142"
"840";"2010";"0";"045860";"143911";"141,142"
"840";"2010";"0";"045870";"156185";"141,142"
"840";"2010";"0";"045880";"117429";"141,142"
"840";"2010";"0";"045885";"103019";"141,142"
"840";"2010";"0";"045890";"105321";"141,142"
"840";"2010";"0";"045900";"105549";"141,142"
"840";"2010";"0";"045920";"200564";"141,142"
"840";"2010";"0";"045940";"102434";"141,142"
"840";"2010";"0";"045970";"196069";"141,142"
"840";"2010";"0";"045980";"143986";"141,142"
"840";"2010";"0";"045990";"165521";"141,142"
"840";"2010";"0";"046040";"253691";"141,142"
"840";"2010";"0";"046050";"741206";"141,142"
"840";"2010";"0";"046060";"214089";"141,142"
"840";"2010";"0";"046070";"494665";"141,142"
"840";"2010";"0";"046075";"116989";"141,142"
"840";"2010";"0";"046080";"135161";"141,142"
"840";"2010";"0";"046100";"124354";"141,142"
"840";"2010";"0";"046110";"170883";"141,142"
"840";"2010";"0";"046120";"226876";"141,142"
"840";"2010";"0";"046140";"208453";"141,142"
"840";"2010";"0";"046150";"226721";"141,142"
"840";"2010";"0";"046160";"191719";"141,142"
"840";"2010";"0";"046210";"175396";"141,142"
"840";"2010";"0";"046220";"188040";"141,142"
"840";"2010";"0";"046230";"104057";"141,142"
"840";"2010";"0";"046240";"269666";"141,142"
"840";"2010";"0";"046265";"105594";"141,142"
"840";"2010";"0";"046270";"137436";"141,142"
"840";"2010";"0";"046290";"124775";"141,142"
"840";"2010";"0";"046310";"144186";"141,142"
"840";"2010";"0";"046320";"257729";"141,142"
"840";"2010";"0";"046330";"224669";"141,142"
"840";"2010";"0";"046342";"104371";"141,142"
"840";"2010";"0";"046350";"140768";"141,142"
"840";"2010";"0";"046360";"337256";"141,142"
"840";"2010";"0";"046380";"2099451";"141,142"
"840";"2010";"0";"046400";"189992";"141,142"
"840";"2010";"0";"046410";"180105";"141,142"
"840";"2010";"0";"046420";"116830";"141,142"
"840";"2010";"0";"046430";"820445";"141,142,147"
"840";"2010";"0";"046440";"109673";"141,142"
"840";"2010";"0";"046460";"212375";"141,142"
"840";"2010";"0";"046480";"216290";"141,142"
"840";"2010";"0";"046500";"173514";"141,142"
"840";"2010";"0";"046510";"821784";"141,142"
"840";"2010";"0";"046550";"247597";"141,142"
"840";"2010";"0";"046580";"147433";"141,142"
"840";"2010";"0";"046610";"145786";"141,142"
"840";"2010";"0";"046620";"459787";"141,142"
"840";"2010";"0";"046630";"127921";"141,142"
"840";"2010";"0";"046640";"178874";"141,142"
"840";"2010";"0";"046680";"120623";"141,142"
"840";"2010";"0";"046720";"142980";"141,142"
"840";"2010";"0";"046730";"156633";"141,142"
"840";"2010";"0";"046750";"114297";"141,142"
"840";"2010";"0";"046760";"236091";"141,142"
"840";"2010";"0";"046780";"583756";"141,142"
"840";"2010";"0";"046810";"295803";"141,142,148"
"840";"2010";"0";"046830";"258379";"141,142"
"840";"2010";"0";"046840";"193524";"141,142"
"840";"2010";"0";"046860";"462257";"141,142"
"840";"2010";"0";"046880";"3792621";"141,142"
"840";"2010";"0";"046890";"597337";"141,142,149"
"840";"2010";"0";"046900";"106519";"141,142"
"840";"2010";"0";"046910";"229573";"141,142"
"840";"2010";"0";"046940";"233209";"141,142"
"840";"2010";"0";"046950";"109565";"141,142"
"840";"2010";"0";"046970";"129877";"141,142"
"840";"2010";"0";"046972";"131117";"141,142"
"840";"2010";"0";"047000";"646889";"141,142"
"840";"2010";"0";"047020";"439041";"141,142"
"840";"2010";"0";"047030";"139824";"141,142"
"840";"2010";"0";"047035";"138481";"141,142,146"
"840";"2010";"0";"047040";"399457";"141,142"
"840";"2010";"0";"047041";"107167";"141,142"
"840";"2010";"0";"047042";"111147";"141,142"
"840";"2010";"0";"047050";"594833";"141,142"
"840";"2010";"0";"047060";"382578";"141,142"
"840";"2010";"0";"047070";"122041";"141,142"
"840";"2010";"0";"047080";"195111";"141,142"
"840";"2010";"0";"047090";"201165";"141,142"
"840";"2010";"0";"047110";"205764";"141,142"
"840";"2010";"0";"047120";"193365";"141,142"
"840";"2010";"0";"047133";"103466";"141,142"
"840";"2010";"0";"047135";"108755";"141,142"
"840";"2010";"0";"047150";"141853";"141,142"
"840";"2010";"0";"047170";"601222";"141,142,150"
"840";"2010";"0";"047180";"129779";"141,142"
"840";"2010";"0";"047200";"343829";"141,142"
"840";"2010";"0";"047210";"8175133";"141,142"
"840";"2010";"0";"047220";"277140";"141,142"
"840";"2010";"0";"047230";"180719";"141,142"
"840";"2010";"0";"047240";"242803";"141,142"
"840";"2010";"0";"047250";"110925";"141,142"
"840";"2010";"0";"047260";"216961";"141,142"
"840";"2010";"0";"047270";"105549";"141,142"
"840";"2010";"0";"047280";"390724";"141,142"
"840";"2010";"0";"047300";"167086";"141,142"
"840";"2010";"0";"047320";"579999";"141,142"
"840";"2010";"0";"047330";"125872";"141,142"
"840";"2010";"0";"047340";"408958";"141,142"
"840";"2010";"0";"047350";"163924";"141,142"
"840";"2010";"0";"047360";"136416";"141,142"
"840";"2010";"0";"047370";"238300";"141,142"
"840";"2010";"0";"047380";"173372";"141,142"
"840";"2010";"0";"047390";"197899";"141,142"
"840";"2010";"0";"047400";"152750";"141,142"
"840";"2010";"0";"047402";"103190";"141,142"
"840";"2010";"0";"047415";"223167";"141,142,146"
"840";"2010";"0";"047430";"137122";"141,142"
"840";"2010";"0";"047440";"149043";"141,142"
"840";"2010";"0";"047450";"146199";"141,142"
"840";"2010";"0";"047460";"154750";"141,142"
"840";"2010";"0";"047480";"154065";"141,142"
"840";"2010";"0";"047490";"115007";"141,142"
"840";"2010";"0";"047500";"1526006";"141,142"
"840";"2010";"0";"047510";"1445632";"141,142"
"840";"2010";"0";"047520";"305704";"141,142"
"840";"2010";"0";"047530";"259841";"141,142"
"840";"2010";"0";"047540";"149058";"141,142"
"840";"2010";"0";"047560";"164603";"141,142"
"840";"2010";"0";"047580";"583776";"141,142"
"840";"2010";"0";"047600";"178042";"141,142"
"840";"2010";"0";"047610";"112488";"141,142"
"840";"2010";"0";"047620";"106595";"141,142"
"840";"2010";"0";"047640";"403892";"141,142"
"840";"2010";"0";"047650";"165269";"141,142"
"840";"2010";"0";"047680";"225221";"141,142"
"840";"2010";"0";"047700";"103701";"141,142"
"840";"2010";"0";"047710";"204214";"141,142"
"840";"2010";"0";"047720";"303871";"141,142"
"840";"2010";"0";"047740";"106769";"141,142"
"840";"2010";"0";"047750";"210565";"141,142"
"840";"2010";"0";"047760";"152871";"141,142"
"840";"2010";"0";"047780";"118788";"141,142"
"840";"2010";"0";"047790";"466488";"141,142"
"840";"2010";"0";"047810";"154637";"141,142"
"840";"2010";"0";"047820";"150441";"141,142"
"840";"2010";"0";"047830";"186440";"141,142"
"840";"2010";"0";"047850";"1327407";"141,142"
"840";"2010";"0";"047860";"209924";"141,142"
"840";"2010";"0";"047870";"106433";"141,142"
"840";"2010";"0";"047880";"1307402";"141,142"
"840";"2010";"0";"047890";"805235";"141,142"
"840";"2010";"0";"047900";"945942";"141,142"
"840";"2010";"0";"047930";"324528";"141,142"
"840";"2010";"0";"047950";"116468";"141,142"
"840";"2010";"0";"047960";"176320";"141,142"
"840";"2010";"0";"047980";"167815";"141,142"
"840";"2010";"0";"048000";"136286";"141,142"
"840";"2010";"0";"048010";"217385";"141,142"
"840";"2010";"0";"048030";"608660";"141,142"
"840";"2010";"0";"048070";"199311";"141,142"
"840";"2010";"0";"048080";"124237";"141,142"
"840";"2010";"0";"048100";"153888";"141,142"
"840";"2010";"0";"048110";"101168";"141,142"
"840";"2010";"0";"048120";"208916";"141,142"
"840";"2010";"0";"048125";"178395";"141,142,146"
"840";"2010";"0";"048130";"116250";"141,142"
"840";"2010";"0";"048140";"153060";"141,142"
"840";"2010";"0";"048150";"159498";"141,142"
"840";"2010";"0";"048190";"319294";"141,142"
"840";"2010";"0";"048200";"285068";"141,142"
"840";"2010";"0";"048210";"244769";"141,142"
"840";"2010";"0";"048220";"122643";"141,142"
"840";"2010";"0";"048240";"129699";"141,142"
"840";"2010";"0";"048260";"291707";"141,142"
"840";"2010";"0";"048280";"140081";"141,142"
"840";"2010";"0";"048285";"189372";"141,142,146"
"840";"2010";"0";"048287";"117517";"141,142"
"840";"2010";"0";"048290";"145170";"141,142"
"840";"2010";"0";"048300";"198397";"141,142"
"840";"2010";"0";"048310";"181376";"141,142"
"840";"2010";"0";"048320";"335709";"141,142"
"840";"2010";"0";"048325";"100097";"141,142"
"840";"2010";"0";"048330";"161719";"141,142"
"840";"2010";"0";"048360";"118772";"141,142"
"840";"2010";"0";"048370";"126683";"141,142"
"840";"2010";"0";"048380";"287208";"141,142"
"840";"2010";"0";"048390";"127473";"141,142"
"840";"2010";"0";"048400";"145438";"141,142"
"840";"2010";"0";"048410";"520116";"141,142"
"840";"2010";"0";"048420";"391906";"141,142"
"840";"2010";"0";"048460";"115942";"141,142"
"840";"2010";"0";"048470";"161791";"141,142"
"840";"2010";"0";"048472";"115903";"141,142"
"840";"2010";"0";"048480";"437994";"141,142"
"840";"2010";"0";"048490";"124442";"141,142"
"840";"2010";"0";"048500";"124805";"141,142"
"840";"2010";"0";"048510";"134056";"141,142"
"840";"2010";"0";"048520";"601723";"141,142"
"840";"2010";"0";"048530";"110366";"141,142"
"840";"2010";"0";"048560";"106098";"141,142"
"840";"2010";"0";"048562";"103712";"141,142"
"840";"2010";"0";"048580";"129480";"141,142"
"840";"2010";"0";"048590";"106114";"141,142"
"840";"2010";"0";"048620";"382368";"141,142"
"840";"2010";"0";"048630";"104553";"141,142"
"840";"2010";"0";"048650";"106476";"141,142"
"840";"2010";"0";"048660";"229617";"141,142"
"840";"2010";"0";"048670";"181045";"141,142"
"840";"2010";"0";"048690";"195976";"141,142"
"840";"2010";"1";"044810";"59107";"141,142"
"840";"2010";"1";"044820";"96257";"141,142"
"840";"2010";"1";"044850";"265106";"141,142"
"840";"2010";"1";"044870";"67262";"141,142"
"840";"2010";"1";"044880";"56869";"141,142"
"840";"2010";"1";"044900";"92465";"141,142"
"840";"2010";"1";"044910";"167249";"141,142"
"840";"2010";"1";"044920";"148209";"141,142,143"
"840";"2010";"1";"044930";"56155";"141,142"
"840";"2010";"1";"044950";"49807";"141,142"
"840";"2010";"1";"044970";"179279";"141,142"
"840";"2010";"1";"044980";"103501";"141,142"
"840";"2010";"1";"044990";"51894";"141,142"
"840";"2010";"1";"045010";"54781";"141,142,144"
"840";"2010";"1";"045020";"208968";"141,142"
"840";"2010";"1";"045030";"94782";"141,142,145"
"840";"2010";"1";"045040";"160099";"141,142"
"840";"2010";"1";"045050";"98172";"141,142"
"840";"2010";"1";"045060";"399738";"141,142"
"840";"2010";"1";"045070";"170196";"141,142"
"840";"2010";"1";"045080";"292249";"141,142"
"840";"2010";"1";"045100";"110400";"141,142"
"840";"2010";"1";"045110";"57603";"141,142"
"840";"2010";"1";"045120";"61330";"141,142"
"840";"2010";"1";"045150";"55031";"141,142"
"840";"2010";"1";"045160";"50266";"141,142"
"840";"2010";"1";"045190";"99337";"141,142"
"840";"2010";"1";"045220";"101690";"141,142"
"840";"2010";"1";"045230";"295951";"141,142"
"840";"2010";"1";"045233";"50481";"141,142,146"
"840";"2010";"1";"045240";"69996";"141,142"
"840";"2010";"1";"045250";"82686";"141,142"
"840";"2010";"1";"045270";"125208";"141,142"
"840";"2010";"1";"045280";"49971";"141,142"
"840";"2010";"1";"045295";"51485";"141,142"
"840";"2010";"1";"045300";"51109";"141,142"
"840";"2010";"1";"045320";"75364";"141,142"
"840";"2010";"1";"045330";"58244";"141,142"
"840";"2010";"1";"045340";"65819";"141,142"
"840";"2010";"1";"045350";"62065";"141,142"
"840";"2010";"1";"045355";"49427";"141,142"
"840";"2010";"1";"045370";"115939";"141,142"
"840";"2010";"1";"045380";"56741";"141,142"
"840";"2010";"1";"045400";"353511";"141,142"
"840";"2010";"1";"045420";"79757";"141,142"
"840";"2010";"1";"045430";"108051";"141,142"
"840";"2010";"1";"045440";"1308072";"141,142"
"840";"2010";"1";"045460";"118145";"141,142"
"840";"2010";"1";"045470";"142672";"141,142"
"840";"2010";"1";"045480";"64768";"141,142"
"840";"2010";"1";"045490";"52044";"141,142"
"840";"2010";"1";"045500";"190285";"141,142"
"840";"2010";"1";"045510";"203944";"141,142"
"840";"2010";"1";"045520";"52458";"141,142"
"840";"2010";"1";"045530";"66532";"141,142"
"840";"2010";"1";"045540";"90870";"141,142"
"840";"2010";"1";"045550";"384265";"141,142"
"840";"2010";"1";"045560";"60659";"141,142"
"840";"2010";"1";"045570";"58242";"141,142"
"840";"2010";"1";"045580";"75035";"141,142"
"840";"2010";"1";"045590";"149656";"141,142"
"840";"2010";"1";"045600";"55968";"141,142"
"840";"2010";"1";"045620";"598962";"141,142"
"840";"2010";"1";"045630";"49919";"141,142"
"840";"2010";"1";"045660";"68951";"141,142"
"840";"2010";"1";"045700";"55348";"141,142"
"840";"2010";"1";"045710";"300089";"141,142"
"840";"2010";"1";"045720";"99535";"141,142"
"840";"2010";"1";"045730";"337679";"141,142"
"840";"2010";"1";"045760";"54174";"141,142"
"840";"2010";"1";"045780";"108556";"141,142"
"840";"2010";"1";"045785";"62901";"141,142,146"
"840";"2010";"1";"045800";"57003";"141,142"
"840";"2010";"1";"045810";"311280";"141,142"
"840";"2010";"1";"045812";"53888";"141,142"
"840";"2010";"1";"045820";"62037";"141,142"
"840";"2010";"1";"045830";"74095";"141,142"
"840";"2010";"1";"045845";"54786";"141,142,146"
"840";"2010";"1";"045850";"49126";"141,142"
"840";"2010";"1";"045860";"71296";"141,142"
"840";"2010";"1";"045870";"76324";"141,142"
"840";"2010";"1";"045880";"56493";"141,142"
"840";"2010";"1";"045885";"52392";"141,142"
"840";"2010";"1";"045890";"51851";"141,142"
"840";"2010";"1";"045900";"53248";"141,142"
"840";"2010";"1";"045920";"96976";"141,142"
"840";"2010";"1";"045940";"49140";"141,142"
"840";"2010";"1";"045970";"97410";"141,142"
"840";"2010";"1";"045980";"71909";"141,142"
"840";"2010";"1";"045990";"87387";"141,142"
"840";"2010";"1";"046040";"122783";"141,142"
"840";"2010";"1";"046050";"363896";"141,142"
"840";"2010";"1";"046060";"106441";"141,142"
"840";"2010";"1";"046070";"243124";"141,142"
"840";"2010";"1";"046075";"57207";"141,142"
"840";"2010";"1";"046080";"66409";"141,142"
"840";"2010";"1";"046100";"60212";"141,142"
"840";"2010";"1";"046110";"85289";"141,142"
"840";"2010";"1";"046120";"111193";"141,142"
"840";"2010";"1";"046140";"102634";"141,142"
"840";"2010";"1";"046150";"111387";"141,142"
"840";"2010";"1";"046160";"91387";"141,142"
"840";"2010";"1";"046210";"85836";"141,142"
"840";"2010";"1";"046220";"91579";"141,142"
"840";"2010";"1";"046230";"51359";"141,142"
"840";"2010";"1";"046240";"126793";"141,142"
"840";"2010";"1";"046265";"51786";"141,142"
"840";"2010";"1";"046270";"65750";"141,142"
"840";"2010";"1";"046290";"60260";"141,142"
"840";"2010";"1";"046310";"71143";"141,142"
"840";"2010";"1";"046320";"126779";"141,142"
"840";"2010";"1";"046330";"108406";"141,142"
"840";"2010";"1";"046342";"49002";"141,142"
"840";"2010";"1";"046350";"68984";"141,142"
"840";"2010";"1";"046360";"166500";"141,142"
"840";"2010";"1";"046380";"1053517";"141,142"
"840";"2010";"1";"046400";"94260";"141,142"
"840";"2010";"1";"046410";"87530";"141,142"
"840";"2010";"1";"046420";"56123";"141,142"
"840";"2010";"1";"046430";"396346";"141,142,147"
"840";"2010";"1";"046440";"52138";"141,142"
"840";"2010";"1";"046460";"103434";"141,142"
"840";"2010";"1";"046480";"108131";"141,142"
"840";"2010";"1";"046500";"80615";"141,142"
"840";"2010";"1";"046510";"398294";"141,142"
"840";"2010";"1";"046550";"122298";"141,142"
"840";"2010";"1";"046580";"72892";"141,142"
"840";"2010";"1";"046610";"72057";"141,142"
"840";"2010";"1";"046620";"223183";"141,142"
"840";"2010";"1";"046630";"62695";"141,142"
"840";"2010";"1";"046640";"85946";"141,142"
"840";"2010";"1";"046680";"58564";"141,142"
"840";"2010";"1";"046720";"69916";"141,142"
"840";"2010";"1";"046730";"78546";"141,142"
"840";"2010";"1";"046750";"55332";"141,142"
"840";"2010";"1";"046760";"114287";"141,142"
"840";"2010";"1";"046780";"294100";"141,142"
"840";"2010";"1";"046810";"145591";"141,142,148"
"840";"2010";"1";"046830";"129235";"141,142"
"840";"2010";"1";"046840";"92245";"141,142"
"840";"2010";"1";"046860";"226520";"141,142"
"840";"2010";"1";"046880";"1889064";"141,142"
"840";"2010";"1";"046890";"289236";"141,142,149"
"840";"2010";"1";"046900";"52871";"141,142"
"840";"2010";"1";"046910";"112743";"141,142"
"840";"2010";"1";"046940";"114832";"141,142"
"840";"2010";"1";"046950";"54356";"141,142"
"840";"2010";"1";"046970";"62044";"141,142"
"840";"2010";"1";"046972";"64434";"141,142"
"840";"2010";"1";"047000";"307019";"141,142"
"840";"2010";"1";"047020";"215918";"141,142"
"840";"2010";"1";"047030";"66728";"141,142"
"840";"2010";"1";"047035";"67412";"141,142,146"
"840";"2010";"1";"047040";"198927";"141,142"
"840";"2010";"1";"047041";"50121";"141,142"
"840";"2010";"1";"047042";"54129";"141,142"
"840";"2010";"1";"047050";"286949";"141,142"
"840";"2010";"1";"047060";"192421";"141,142"
"840";"2010";"1";"047070";"57569";"141,142"
"840";"2010";"1";"047080";"91783";"141,142"
"840";"2010";"1";"047090";"97989";"141,142"
"840";"2010";"1";"047110";"96687";"141,142"
"840";"2010";"1";"047120";"94273";"141,142"
"840";"2010";"1";"047133";"50460";"141,142"
"840";"2010";"1";"047135";"53422";"141,142"
"840";"2010";"1";"047150";"68981";"141,142"
"840";"2010";"1";"047170";"291294";"141,142,150"
"840";"2010";"1";"047180";"62508";"141,142"
"840";"2010";"1";"047200";"166248";"141,142"
"840";"2010";"1";"047210";"3882544";"141,142"
"840";"2010";"1";"047220";"137116";"141,142"
"840";"2010";"1";"047230";"87263";"141,142"
"840";"2010";"1";"047240";"125797";"141,142"
"840";"2010";"1";"047250";"55172";"141,142"
"840";"2010";"1";"047260";"108097";"141,142"
"840";"2010";"1";"047270";"52364";"141,142"
"840";"2010";"1";"047280";"189519";"141,142"
"840";"2010";"1";"047300";"82424";"141,142"
"840";"2010";"1";"047320";"285556";"141,142"
"840";"2010";"1";"047330";"62358";"141,142"
"840";"2010";"1";"047340";"201063";"141,142"
"840";"2010";"1";"047350";"81563";"141,142"
"840";"2010";"1";"047360";"68723";"141,142"
"840";"2010";"1";"047370";"115883";"141,142"
"840";"2010";"1";"047380";"83735";"141,142"
"840";"2010";"1";"047390";"100389";"141,142"
"840";"2010";"1";"047400";"74553";"141,142"
"840";"2010";"1";"047402";"49807";"141,142"
"840";"2010";"1";"047415";"115508";"141,142,146"
"840";"2010";"1";"047430";"66854";"141,142"
"840";"2010";"1";"047440";"74143";"141,142"
"840";"2010";"1";"047450";"70669";"141,142"
"840";"2010";"1";"047460";"71515";"141,142"
"840";"2010";"1";"047480";"73916";"141,142"
"840";"2010";"1";"047490";"54763";"141,142"
"840";"2010";"1";"047500";"719813";"141,142"
"840";"2010";"1";"047510";"725020";"141,142"
"840";"2010";"1";"047520";"148101";"141,142"
"840";"2010";"1";"047530";"127078";"141,142"
"840";"2010";"1";"047540";"74543";"141,142"
"840";"2010";"1";"047560";"80003";"141,142"
"840";"2010";"1";"047580";"289211";"141,142"
